YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,AA,1345,N439AA,TUL,DFW,0600,0556,0608,75,48,237,0656,0715,0704,0,0,,,,,,
2015,1,1,4,AA,1297,N3JYAA,LGA,MIA,0600,0708,0725,192,151,1096,0956,0912,1002,0,0,,0,0,50,0,0
2015,1,1,4,AA,1411,N585AA,LIT,DFW,0600,0555,0607,80,56,304,0703,0720,0710,0,0,,,,,,
2015,1,1,4,AA,1084,N3GFAA,MIA,LGA,0600,0558,0611,175,149,1096,0840,0855,0846,0,0,,,,,,
2015,1,1,4,AA,1088,N201AA,LAS,DFW,0600,0557,0613,160,128,1055,1021,1040,1047,0,0,,,,,,
2015,1,1,4,AA,1534,N4YPAA,PDX,DFW,0600,0556,0607,225,206,1616,1133,1145,1142,0,0,,,,,,
2015,1,1,4,AA,1573,N467AA,TPA,DFW,0600,0554,0604,170,139,929,0723,0750,0730,0,0,,,,,,
2015,1,1,4,AA,1660,N567AA,SMF,DFW,0600,0611,0640,210,190,1431,1150,1130,1201,0,0,,20,0,11,0,0
2015,1,1,4,AA,2204,N3GKAA,MSY,MIA,0600,0555,0607,109,82,675,0829,0849,0836,0,0,,,,,,
2015,1,1,4,AA,1515,N3HMAA,LAX,ORD,0600,0557,0610,245,202,1744,1132,1205,1139,0,0,,,,,,
2015,1,1,4,AA,2307,N505AA,OMA,DFW,0600,0554,0624,120,91,583,0755,0800,0805,0,0,,,,,,
2015,1,1,4,AA,2363,N560AA,OKC,DFW,0600,0610,0652,65,39,175,0731,0705,0735,0,0,,20,0,10,0,0
2015,1,1,4,AS,81,N577AS,SEA,ANC,0600,0557,0622,234,195,1448,0837,0854,0841,0,0,,,,,,
2015,1,1,4,AS,162,N792AS,FAI,ANC,0600,0544,0610,73,44,261,0654,0713,0704,0,0,,,,,,
2015,1,1,4,AS,200,N767AS,SEA,SJC,0600,0550,0611,123,99,697,0750,0803,0754,0,0,,,,,,
2015,1,1,4,AS,342,N440AS,SEA,OAK,0600,0555,0606,119,92,671,0738,0759,0743,0,0,,,,,,
2015,1,1,4,AS,406,N589AS,PDX,SJC,0600,0555,0603,102,82,569,0725,0742,0729,0,0,,,,,,
2015,1,1,4,AS,477,N453AS,LAX,SEA,0600,0555,0616,170,141,954,0837,0850,0841,0,0,,,,,,
2015,1,1,4,AS,631,N512AS,PHX,SEA,0600,0555,0605,175,151,1107,0736,0755,0743,0,0,,,,,,
2015,1,1,4,AS,683,N618AS,DEN,SEA,0600,0549,0605,190,137,1024,0722,0810,0736,0,0,,,,,,
2015,1,1,4,AS,699,N532AS,GEG,SEA,0600,0558,0621,75,42,224,0703,0715,0718,0,0,,,,,,
2015,1,1,4,B6,130,N510JB,RSW,JFK,0600,0557,0607,161,141,1074,0828,0841,0839,0,0,,,,,,
2015,1,1,4,B6,154,N536JB,PBI,JFK,0600,0559,0610,154,141,1028,0831,0834,0843,0,0,,,,,,
2015,1,1,4,B6,353,N570JB,JFK,PBI,0600,0554,0610,178,142,1028,0832,0858,0836,0,0,,,,,,
2015,1,1,4,B6,226,N648JB,TPA,JFK,0600,0553,0603,151,130,1005,0813,0831,0826,0,0,,,,,,
2015,1,1,4,B6,272,N556JB,FLL,LGA,0600,0559,0615,161,143,1076,0838,0841,0843,0,0,,,,,,
2015,1,1,4,B6,447,N527JB,OAK,LGB,0600,0552,0607,80,60,353,0707,0720,0710,0,0,,,,,,
2015,1,1,4,B6,371,N708JB,LGA,FLL,0600,0600,0622,183,150,1076,0852,0903,0857,0,0,,,,,,
2015,1,1,4,B6,583,N531JB,JFK,MCO,0600,0557,0613,171,135,944,0828,0851,0832,0,0,,,,,,
2015,1,1,4,B6,605,N766JB,EWR,FLL,0600,0556,0608,180,145,1065,0833,0900,0839,0,0,,,,,,
2015,1,1,4,B6,525,N645JB,JFK,TPA,0600,0554,0615,181,157,1005,0852,0901,0900,0,0,,,,,,
2015,1,1,4,B6,746,N587JB,PSE,JFK,0600,0557,0606,241,225,1617,0851,0901,0856,0,0,,,,,,
2015,1,1,4,B6,776,N236JB,MSY,JFK,0600,0550,0601,168,140,1182,0921,0948,0930,0,0,,,,,,
2015,1,1,4,B6,794,N519JB,AUS,JFK,0600,0559,0615,203,175,1521,1010,1023,1013,0,0,,,,,,
2015,1,1,4,B6,838,N715JB,BQN,JFK,0600,0601,0612,232,225,1576,0857,0852,0907,0,0,,14,0,1,0,0
2015,1,1,4,B6,892,N598JB,TPA,BOS,0600,0554,0606,173,151,1185,0837,0853,0841,0,0,,,,,,
2015,1,1,4,B6,1678,N618JB,JAX,JFK,0600,0600,0614,128,109,828,0803,0808,0816,0,0,,,,,,
2015,1,1,4,B6,1790,N203JB,DCA,BOS,0600,0557,0616,84,62,399,0718,0724,0725,0,0,,,,,,
2015,1,1,4,DL,421,N967DL,JFK,ATL,0600,0605,0623,163,117,760,0820,0843,0824,0,0,,,,,,
2015,1,1,4,DL,731,N323NB,LGA,DTW,0600,0604,0614,118,97,502,0751,0758,0757,0,0,,,,,,
2015,1,1,4,DL,743,N341NW,RNO,SLC,0600,0600,0631,100,68,422,0839,0840,0858,0,0,,18,0,0,0,0
2015,1,1,4,DL,750,N995AT,BOS,JFK,0600,0556,0616,80,44,187,0700,0720,0712,0,0,,,,,,
2015,1,1,4,DL,809,N931DN,BOS,MSP,0600,0600,0623,210,186,1124,0829,0830,0832,0,0,,,,,,
2015,1,1,4,DL,904,N3748Y,LGA,ATL,0600,0601,0612,159,111,762,0803,0839,0807,0,0,,,,,,
2015,1,1,4,DL,977,N988DL,ORD,ATL,0600,0602,0621,127,80,606,0841,0907,0846,0,0,,,,,,
2015,1,1,4,DL,1088,N682DA,ANC,MSP,0600,0557,0608,317,266,2519,1334,1417,1337,0,0,,,,,,
2015,1,1,4,DL,1098,N966AT,ATW,ATL,0600,0601,0610,143,97,765,0847,0923,0851,0,0,,,,,,
2015,1,1,4,DL,1205,N612DL,PHX,ATL,0600,0804,0820,207,169,1587,1309,1127,1314,0,0,,0,0,0,0,107
2015,1,1,4,DL,1234,N912DE,PNS,ATL,0600,0554,0602,69,41,271,0743,0809,0749,0,0,,,,,,
2015,1,1,4,DL,1235,N358NW,MCO,SLC,0600,0554,0609,304,280,1931,0849,0904,0854,0,0,,,,,,
2015,1,1,4,AA,1462,N547AA,ONT,DFW,0600,,,180,,1188,,1100,,0,1,B,,,,,
2015,1,1,4,AA,913,N3JVAA,DCA,MIA,0600,0605,0617,157,130,919,0827,0837,0836,0,0,,,,,,
2015,1,1,4,DL,1961,N947DN,RIC,ATL,0600,0554,0606,113,75,481,0721,0753,0725,0,0,,,,,,
2015,1,1,4,DL,2154,N813DN,LAX,ATL,0600,0559,0611,250,213,1947,1244,1310,1250,0,0,,,,,,
2015,1,1,4,DL,2282,N974DL,BOS,ATL,0600,0558,0619,191,144,946,0843,0911,0849,0,0,,,,,,
2015,1,1,4,DL,2417,N554NW,LAS,DTW,0600,0559,0618,233,187,1749,1225,1253,1231,0,0,,,,,,
2015,1,1,4,DL,1540,N903DE,OKC,ATL,0600,0550,0631,124,85,761,0856,0904,0901,0,0,,,,,,
2015,1,1,4,DL,1574,N532US,MCO,MSP,0600,0550,0602,209,196,1310,0818,0829,0822,0,0,,,,,,
2015,1,1,4,DL,1700,N952DL,MEM,ATL,0600,0617,0627,82,45,332,0812,0822,0816,0,0,,,,,,
2015,1,1,4,DL,1867,N934AT,TUL,ATL,0600,0555,0610,118,80,674,0830,0858,0834,0,0,,,,,,
2015,1,1,4,DL,1937,N905DA,BWI,DTW,0600,0551,0609,102,69,409,0718,0742,0723,0,0,,,,,,
2015,1,1,4,B6,159,N193JB,BOS,PHL,0600,0554,0612,99,61,280,0713,0739,0718,0,0,,,,,,
2015,1,1,4,B6,198,N523JB,MCO,LGA,0600,0557,0612,145,129,950,0821,0825,0827,0,0,,,,,,
2015,1,1,4,B6,1502,N535JB,FLL,JFK,0600,0610,0623,163,146,1069,0849,0843,0900,0,0,,7,0,10,0,0
2015,1,1,4,B6,1504,N640JB,SJU,JFK,0600,0627,0644,242,248,1598,0952,0902,1001,0,0,,32,0,27,0,0
2015,1,1,4,B6,1600,N351JB,BOS,DCA,0600,0552,0609,107,72,399,0721,0747,0724,0,0,,,,,,
2015,1,1,4,EV,2533,N906EV,TYS,DFW,0600,0559,0632,155,128,772,0740,0735,0745,0,0,,,,,,
2015,1,1,4,EV,4213,N17560,MHT,ORD,0600,0555,0611,173,153,843,0744,0753,0749,0,0,,,,,,
2015,1,1,4,EV,4431,N14158,SAV,EWR,0600,0726,0744,126,98,708,0922,0806,0931,0,0,,85,0,0,0,0
2015,1,1,4,EV,4411,N14568,MEM,EWR,0600,0552,0609,158,120,946,0909,0938,0918,0,0,,,,,,
2015,1,1,4,EV,4756,N13908,CLT,ORD,0600,0559,0625,123,109,599,0714,0703,0721,0,0,,18,0,0,0,0
2015,1,1,4,EV,4768,N16987,TYS,IAD,0600,0553,0615,85,58,419,0713,0725,0723,0,0,,,,,,
2015,1,1,4,EV,4740,N11107,GRB,ORD,0600,0556,0608,63,34,173,0642,0703,0653,0,0,,,,,,
2015,1,1,4,EV,5103,N846AS,ABE,DTW,0600,0552,0604,113,84,425,0728,0753,0733,0,0,,,,,,
2015,1,1,4,EV,5275,N861AS,JAN,ATL,0600,0559,0611,79,51,341,0802,0819,0809,0,0,,,,,,
2015,1,1,4,EV,5491,N838AS,OAJ,ATL,0600,0552,0615,92,69,399,0724,0732,0729,0,0,,,,,,
2015,1,1,4,EV,5978,N21129,FAR,ORD,0600,0603,0640,123,78,557,0758,0803,0803,0,0,,,,,,
2015,1,1,4,EV,5917,N13997,JAN,ORD,0600,0556,0609,134,99,677,0748,0814,0755,0,0,,,,,,
2015,1,1,4,EV,6133,N12996,ERI,ORD,0600,0616,0627,92,79,398,0646,0632,0651,0,0,,3,0,16,0,0
2015,1,1,4,EV,6082,N12122,ATW,ORD,0600,0600,0615,63,37,160,0652,0703,0703,0,0,,,,,,
2015,1,1,4,EV,6122,N16559,LEX,ORD,0600,0556,0607,90,65,323,0612,0630,0619,0,0,,,,,,
2015,1,1,4,EV,6143,N12921,CWA,ORD,0600,0550,0615,76,47,212,0702,0716,0713,0,0,,,,,,
2015,1,1,4,F9,865,,MSO,DEN,0600,,,120,,679,,0800,,0,1,A,,,,,
2015,1,1,4,F9,1256,,ORD,MIA,0600,,,180,,1197,,1000,,0,1,A,,,,,
2015,1,1,4,F9,1104,N211FR,CLE,FLL,0600,0556,0606,175,142,1062,0828,0855,0833,0,0,,,,,,
2015,1,1,4,F9,1057,N919FR,IAH,SFO,0600,0552,0608,260,237,1635,0805,0820,0814,0,0,,,,,,
2015,1,1,4,F9,144,N924FR,SEA,DEN,0600,0605,0615,153,131,1024,0926,0933,0933,0,0,,,,,,
2015,1,1,4,F9,1056,N929FR,SFO,IAH,0600,0552,0607,225,209,1635,1136,1145,1146,0,0,,,,,,
2015,1,1,4,F9,901,N939FR,TTN,ATL,0600,0557,0607,139,109,701,0756,0819,0808,0,0,,,,,,
2015,1,1,4,F9,902,N949FR,ATL,TTN,0600,0619,0630,110,98,701,0808,0750,0814,0,0,,5,0,19,0,0
2015,1,1,4,HA,202,N491HA,HNL,ITO,0600,0553,0605,50,36,216,0641,0650,0646,0,0,,,,,,
2015,1,1,4,MQ,2898,N514MQ,MAF,DFW,0600,,,70,,309,,0710,,0,1,B,,,,,
2015,1,1,4,MQ,2957,N504MQ,AMA,DFW,0600,,,80,,312,,0720,,0,1,B,,,,,
2015,1,1,4,MQ,2962,N609MQ,CLL,DFW,0600,,,60,,164,,0700,,0,1,B,,,,,
2015,1,1,4,MQ,3014,N908MQ,HOU,DFW,0600,,,70,,247,,0710,,0,1,B,,,,,
2015,1,1,4,MQ,3015,N825MQ,DFW,BTR,0600,,,78,,383,,0718,,0,1,B,,,,,
2015,1,1,4,MQ,3079,N646MQ,JLN,DFW,0600,,,80,,327,,0720,,0,1,B,,,,,
2015,1,1,4,MQ,3189,N532MQ,CID,DFW,0600,,,140,,685,,0820,,0,1,B,,,,,
2015,1,1,4,MQ,3302,N649MQ,MLI,DFW,0600,,,145,,691,,0825,,0,1,B,,,,,
2015,1,1,4,MQ,3338,N925MQ,GSP,DFW,0600,,,170,,862,,0750,,0,1,B,,,,,
2015,1,1,4,MQ,3350,N830MQ,RDU,JFK,0600,0555,0627,95,64,427,0731,0735,0738,0,0,,,,,,
2015,1,1,4,MQ,3355,N618MQ,CVG,MIA,0600,0556,0611,153,123,948,0814,0833,0826,0,0,,,,,,
2015,1,1,4,MQ,3251,N615MQ,MHK,DFW,0600,,,100,,431,,0740,,0,1,B,,,,,
2015,1,1,4,MQ,3377,N631MQ,MOB,DFW,0600,,,110,,539,,0750,,0,1,B,,,,,
2015,1,1,4,MQ,3441,N698MQ,TLH,DFW,0600,,,150,,767,,0730,,0,1,B,,,,,
2015,1,1,4,MQ,3540,N602MQ,PNS,MIA,0600,0555,0613,103,73,530,0826,0843,0831,0,0,,,,,,
2015,1,1,4,MQ,3488,N620MQ,BHM,MIA,0600,0600,0619,117,87,661,0846,0857,0852,0,0,,,,,,
2015,1,1,4,MQ,3597,N612MQ,CVG,DFW,0600,,,165,,812,,0745,,0,1,B,,,,,
2015,1,1,4,MQ,3611,N902MQ,CAE,DFW,0600,,,185,,922,,0805,,0,1,B,,,,,
2015,1,1,4,MQ,3678,N625MQ,TXK,DFW,0600,,,60,,181,,0700,,0,1,B,,,,,
2015,1,1,4,NK,188,N505NK,OAK,LAS,0600,0551,0601,83,68,407,0709,0723,0715,0,0,,,,,,
2015,1,1,4,NK,925,N634NK,DFW,OAK,0600,0600,0613,238,188,1457,0721,0758,0729,0,0,,,,,,
2015,1,1,4,NK,943,N605NK,ACY,RSW,0600,0742,0752,171,141,982,1013,0851,1017,0,0,,86,0,0,0,0
2015,1,1,4,NK,316,N601NK,DTW,LGA,0600,0558,0609,98,67,502,0716,0738,0836,0,0,,58,0,0,0,0
2015,1,1,4,NK,972,N606NK,DFW,FLL,0600,0603,0659,159,131,1119,1010,0939,1014,0,0,,35,0,0,0,0
2015,1,1,4,OO,2622,N492SW,SMF,LAX,0600,0551,0622,90,61,373,0723,0730,0728,0,0,,,,,,
2015,1,1,4,OO,6360,N952SW,RAP,DEN,0600,0600,0633,82,49,300,0722,0722,0730,0,0,,,,,,
2015,1,1,4,OO,6369,N763SK,TUS,SFO,0600,0604,0626,134,108,751,0714,0714,0720,0,0,,,,,,
2015,1,1,4,OO,5330,N652BR,EAU,ORD,0600,0552,0601,79,43,268,0644,0719,0650,0,0,,,,,,
2015,1,1,4,OO,5292,N971SW,DLH,ORD,0600,0556,0627,96,58,397,0725,0736,0732,0,0,,,,,,
2015,1,1,4,OO,6276,N715SK,FSD,ORD,0600,0557,0624,96,67,462,0731,0736,0738,0,0,,,,,,
2015,1,1,4,OO,6235,N114SY,AUS,SFO,0600,0556,0617,249,213,1504,0750,0809,0753,0,0,,,,,,
2015,1,1,4,OO,3489,N227AG,FAT,SEA,0600,0557,0619,130,110,748,0809,0810,0813,0,0,,,,,,
2015,1,1,4,OO,3461,N223AG,ONT,PDX,0600,0550,0605,147,119,838,0804,0827,0808,0,0,,,,,,
2015,1,1,4,OO,7423,N427SW,INL,BRD,0600,0550,0621,58,30,153,0651,0658,0655,0,0,,,,,,
2015,1,1,4,OO,5318,N946SW,CMX,ORD,0600,,,87,,359,,0627,,0,1,B,,,,,
2015,1,1,4,OO,5445,N579SW,SMF,SFO,0600,,,52,,86,,0652,,0,1,A,,,,,
2015,1,1,4,OO,5242,N744SK,BOI,LAX,0600,0639,0703,130,89,674,0732,0710,0740,0,0,,0,0,30,0,0
2015,1,1,4,OO,5462,N929EV,SPI,ORD,0600,0604,0624,64,39,174,0703,0704,0709,0,0,,,,,,
2015,1,1,4,OO,5466,N568SW,CLD,LAX,0600,0654,0742,51,24,86,0806,0651,0819,0,0,,34,0,0,0,54
2015,1,1,4,OO,5550,N594SW,COD,DEN,0600,0559,0626,93,58,391,0724,0733,0732,0,0,,,,,,
2015,1,1,4,OO,5574,N563SW,FAT,SFO,0600,0600,0640,74,37,158,0717,0714,0721,0,0,,,,,,
2015,1,1,4,MQ,3221,N682MQ,CMH,MIA,0600,0555,0612,166,137,990,0829,0846,0835,0,0,,,,,,
2015,1,1,4,MQ,3224,N631MQ,LRD,DFW,0600,,,80,,396,,0720,,0,1,B,,,,,
2015,1,1,4,OO,5522,N796SK,PSC,DEN,0600,0601,0623,142,115,852,0918,0922,0926,0,0,,,,,,
2015,1,1,4,OO,5592,N494CA,CPR,DEN,0600,0604,0635,72,39,230,0714,0712,0721,0,0,,,,,,
2015,1,1,4,OO,5604,N292SW,ACV,SFO,0600,0550,0619,83,69,250,0728,0723,0733,0,0,,,,,,
2015,1,1,4,OO,5170,N791SK,DAL,IAH,0600,0622,0634,68,41,216,0715,0708,0720,0,0,,,,,,
2015,1,1,4,OO,5429,N958SW,PAH,ORD,0600,0551,0559,93,66,342,0705,0733,0710,0,0,,,,,,
2015,1,1,4,OO,5435,N976SW,PSC,SFO,0600,0556,0633,127,89,620,0802,0807,0806,0,0,,,,,,
2015,1,1,4,OO,6378,N767SK,CID,ORD,0600,0610,0618,68,43,196,0701,0708,0707,0,0,,,,,,
2015,1,1,4,OO,6401,N740SK,EUG,SFO,0600,0557,0616,96,69,451,0725,0736,0729,0,0,,,,,,
2015,1,1,4,OO,6332,N708SK,DFW,DEN,0600,0556,0623,125,100,641,0703,0705,0714,0,0,,,,,,
2015,1,1,4,OO,6346,N291SW,MRY,SFO,0600,0555,0608,46,21,77,0629,0646,0634,0,0,,,,,,
2015,1,1,4,OO,6465,N495CA,SLC,LAX,0600,0604,0636,132,85,590,0701,0712,0706,0,0,,,,,,
2015,1,1,4,OO,7392,N438SW,ESC,DTW,0600,0558,0613,87,47,306,0700,0727,0706,0,0,,,,,,
2015,1,1,4,OO,6403,N983SW,MFR,SFO,0600,0557,0623,89,55,329,0718,0729,0723,0,0,,,,,,
2015,1,1,4,OO,6497,N913SW,FAT,DEN,0600,0559,0633,145,132,844,0945,0925,0958,0,0,,33,0,0,0,0
2015,1,1,4,UA,576,N817UA,SFO,EWR,0601,0552,0609,331,292,2565,1401,1432,1409,0,0,,,,,,
2015,1,1,4,UA,1410,N76523,LAS,IAH,0601,0601,0614,175,149,1222,1043,1056,1049,0,0,,,,,,
2015,1,1,4,UA,1689,N39461,EWR,SFO,0601,0602,0613,399,355,2565,0908,0940,0920,0,0,,,,,,
2015,1,1,4,EV,6020,N11121,ISN,DEN,0601,0559,0628,129,83,576,0651,0710,0701,0,0,,,,,,
2015,1,1,4,HA,113,N486HA,HNL,LIH,0601,0557,0607,37,23,102,0630,0638,0636,0,0,,,,,,
2015,1,1,4,OO,5629,N726SK,PSP,SFO,0601,0632,0643,94,65,421,0748,0735,0752,0,0,,0,0,0,0,17
2015,1,1,4,OO,6420,N924SW,PSP,DEN,0601,0812,0820,131,107,776,1107,0912,1136,0,0,,13,0,0,0,131
2015,1,1,4,UA,223,N816UA,SAT,IAH,0602,0610,0624,58,31,191,0655,0700,0700,0,0,,,,,,
2015,1,1,4,UA,996,N406UA,LAX,EWR,0603,0603,0619,319,263,2454,1342,1422,1350,0,0,,,,,,
2015,1,1,4,UA,1721,N75425,LAX,SFO,0603,0601,0614,87,54,337,0708,0730,0716,0,0,,,,,,
2015,1,1,4,EV,4390,N15986,CLE,IAD,0603,0558,0616,82,44,288,0700,0725,0724,0,0,,,,,,
2015,1,1,4,EV,5732,N833AS,CAE,IAD,0603,0605,0626,82,62,401,0728,0725,0732,0,0,,,,,,
2015,1,1,4,F9,756,N948FR,PHX,DEN,0603,0603,0628,107,79,602,0747,0750,0754,0,0,,,,,,
2015,1,1,4,UA,234,N838UA,SMF,IAH,0605,0613,0642,216,193,1609,1155,1141,1200,0,0,,11,0,8,0,0
2015,1,1,4,UA,415,N509UA,JFK,SFO,0605,0605,0625,404,368,2586,0933,0949,0945,0,0,,,,,,
2015,1,1,4,US,647,N664AW,BOS,PHX,0605,0614,0628,369,355,2300,1023,1014,1027,0,0,,,,,,
2015,1,1,4,US,829,N723UW,BOS,CLT,0605,0601,0626,147,120,728,0826,0832,0829,0,0,,,,,,
2015,1,1,4,US,1743,N839AW,DTW,MIA,0605,0601,0613,186,147,1145,0840,0911,0845,0,0,,,,,,
2015,1,1,4,UA,1023,N73276,FLL,EWR,0605,0600,0613,174,150,1065,0843,0859,0849,0,0,,,,,,
2015,1,1,4,WN,2505,N467WN,GEG,DEN,0605,0604,0618,140,111,836,0909,0925,0916,0,0,,,,,,
2015,1,1,4,WN,239,N653SW,SAT,STL,0605,0559,0608,120,91,786,0739,0805,0743,0,0,,,,,,
2015,1,1,4,WN,474,N614SW,ONT,DEN,0605,0609,0622,140,116,819,0918,0925,0925,0,0,,,,,,
2015,1,1,4,UA,1245,N39726,CLE,EWR,0605,0602,0612,91,55,404,0707,0736,0715,0,0,,,,,,
2015,1,1,4,US,560,N663AW,DFW,PHX,0605,0612,0627,157,140,868,0747,0742,0750,0,0,,,,,,
2015,1,1,4,AA,310,N201AA,MFE,DFW,0605,,,95,,469,,0740,,0,1,B,,,,,
2015,1,1,4,AA,375,N4WLAA,STL,DFW,0605,0557,0612,120,90,550,0742,0805,0748,0,0,,,,,,
2015,1,1,4,AA,378,N3BGAA,SJU,MIA,0605,0557,0614,165,147,1045,0741,0750,0801,0,0,,,,,,
2015,1,1,4,AA,1291,N4XYAA,MKE,DFW,0605,0605,0619,175,138,853,0837,0900,0849,0,0,,,,,,
2015,1,1,4,AS,320,N622AS,SEA,SFO,0605,0602,0623,125,97,679,0800,0810,0807,0,0,,,,,,
2015,1,1,4,AS,602,N407AS,SEA,LAS,0605,0602,0625,140,115,867,0820,0825,0825,0,0,,,,,,
2015,1,1,4,B6,233,N247JB,BTV,JFK,0605,0553,0605,88,50,266,0655,0733,0717,0,0,,,,,,
2015,1,1,4,B6,601,N559JB,JFK,FLL,0605,0603,0620,188,148,1069,0848,0913,0911,0,0,,,,,,
2015,1,1,4,B6,735,N821JB,SFO,LGB,0605,0557,0610,81,59,354,0709,0726,0712,0,0,,,,,,
2015,1,1,4,B6,922,N809JB,PBI,BOS,0605,0621,0634,172,163,1197,0917,0857,0925,0,0,,12,0,16,0,0
2015,1,1,4,B6,1184,N641JB,MCO,JFK,0605,0600,0617,146,129,944,0826,0831,0841,0,0,,,,,,
2015,1,1,4,B6,1434,N503JB,SJU,MCO,0605,0738,0750,188,165,1189,0935,0813,0941,0,0,,0,0,0,88,0
2015,1,1,4,DL,1065,N975DL,BDL,ATL,0605,0601,0615,172,130,859,0825,0857,0831,0,0,,,,,,
2015,1,1,4,DL,1456,N3759,RDU,ATL,0605,0701,0712,90,57,356,0809,0735,0814,0,0,,0,0,39,0,0
2015,1,1,4,DL,1723,N336NB,SFO,SLC,0605,0604,0619,109,88,599,0847,0854,0852,0,0,,,,,,
2015,1,1,4,EV,4642,N14143,TUS,IAH,0605,0613,0642,142,117,936,0939,0927,0946,0,0,,11,0,8,0,0
2015,1,1,4,EV,4928,N933EV,PIA,ATL,0605,0600,0609,116,83,565,0832,0901,0837,0,0,,,,,,
2015,1,1,4,F9,609,N223FR,IND,DEN,0605,0556,0605,177,150,977,0635,0702,0643,0,0,,,,,,
2015,1,1,4,F9,821,N920FR,MCI,DEN,0605,0607,0620,109,93,533,0653,0654,0700,0,0,,,,,,
2015,1,1,4,F9,133,N951FR,DFW,DEN,0605,0702,0720,122,91,641,0751,0707,0759,0,0,,0,0,52,0,0
2015,1,1,4,MQ,2881,N907MQ,FSM,DFW,0605,,,70,,227,,0715,,0,1,B,,,,,
2015,1,1,4,MQ,2771,N667MQ,AEX,DFW,0605,,,80,,285,,0725,,0,1,B,,,,,
2015,1,1,4,MQ,3288,N838MQ,SPS,DFW,0605,,,45,,113,,0650,,0,1,B,,,,,
2015,1,1,4,MQ,3328,N640MQ,ACT,DFW,0605,,,45,,89,,0650,,0,1,B,,,,,
2015,1,1,4,MQ,3408,N625MQ,SJT,DFW,0605,,,60,,229,,0705,,0,1,B,,,,,
2015,1,1,4,MQ,3643,N923MQ,JAN,DFW,0605,,,100,,408,,0745,,0,1,B,,,,,
2015,1,1,4,HA,286,N480HA,HNL,OGG,0605,0600,0612,36,22,100,0634,0641,0640,0,0,,,,,,
2015,1,1,4,OO,5181,N788SK,OKC,LAX,0605,0602,0642,199,165,1187,0727,0724,0733,0,0,,,,,,
2015,1,1,4,OO,6499,N945SW,FAR,DEN,0605,0610,0642,141,87,627,0709,0726,0723,0,0,,,,,,
2015,1,1,4,UA,1160,N76522,SFO,IAH,0606,0601,0614,233,199,1635,1133,1159,1157,0,0,,,,,,
2015,1,1,4,UA,1601,N37466,EWR,FLL,0606,0558,0611,189,143,1065,0834,0915,0838,0,0,,,,,,
2015,1,1,4,OO,6461,N959SW,MTJ,DEN,0606,0559,0628,69,39,196,0707,0715,0717,0,0,,,,,,
2015,1,1,4,NK,606,N623NK,RSW,DTW,0607,0601,0615,166,155,1084,0850,0853,0900,0,0,,,,,,
2015,1,1,4,OO,7389,N561SW,GCC,RKS,0607,0602,0614,77,57,261,0711,0724,0715,0,0,,,,,,
2015,1,1,4,UA,220,N813UA,MSY,EWR,0608,0606,0618,172,140,1167,0938,1000,0946,0,0,,,,,,
2015,1,1,4,UA,654,N422UA,ORD,MCO,0608,0603,0614,163,127,1005,0921,0951,0930,0,0,,,,,,
2015,1,1,4,EV,6119,N16951,RIC,ORD,0608,0608,0620,137,123,642,0723,0725,0729,0,0,,,,,,
2015,1,1,4,OO,5456,N920SW,RDM,SFO,0608,0559,0613,102,68,462,0721,0750,0727,0,0,,,,,,
2015,1,1,4,HA,205,N484HA,OGG,HNL,0609,0601,0609,32,23,100,0632,0641,0637,0,0,,,,,,
2015,1,1,4,OO,4494,N431SW,SJC,SLC,0609,0559,0630,122,106,584,0916,0911,0923,0,0,,,,,,
2015,1,1,4,OO,5370,N979SW,ORD,MBS,0610,0607,0620,66,37,222,0757,0816,0803,0,0,,,,,,
2015,1,1,4,US,1709,N677AW,EWR,CLT,0610,0616,0645,121,95,529,0820,0811,0826,0,0,,9,0,6,0,0
2015,1,1,4,WN,828,N8303R,PHX,BWI,0610,0610,0622,250,210,1999,1152,1220,1156,0,0,,,,,,
2015,1,1,4,UA,1632,N37464,SEA,IAD,0610,0605,0618,294,252,2306,1330,1404,1335,0,0,,,,,,
2015,1,1,4,UA,1725,N72405,LAS,SFO,0610,0606,0619,96,62,414,0721,0746,0726,0,0,,,,,,
2015,1,1,4,AA,168,N5BSAA,DFW,MIA,0610,0603,0613,163,129,1121,0922,0953,0935,0,0,,,,,,
2015,1,1,4,AA,1315,N424AA,BNA,DFW,0610,,,135,,631,,0825,,0,1,B,,,,,
2015,1,1,4,AA,1336,N3LCAA,PHX,DFW,0610,0603,0621,135,108,868,0909,0925,0919,0,0,,,,,,
2015,1,1,4,AA,1619,N3AMAA,BOS,MIA,0610,0605,0618,216,179,1258,0917,0946,0929,0,0,,,,,,
2015,1,1,4,AA,1686,N4XXAA,LAX,STL,0610,0609,0628,215,183,1592,1131,1145,1134,0,0,,,,,,
